Game_ID,Player_ID,OffRtg,DefRtg
1ef70f0ed41e6862e3860613e3f21054,b265ffd84dbeef427136d140811e7d5f,77.4,91.2
1ef70f0ed41e6862e3860613e3f21054,387ed8d45a1786fa72e95732df2dac4f,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,e49b2cc3f9aacd500b11a35b1c57112d,83.3,164.7
1ef70f0ed41e6862e3860613e3f21054,36fdadf436b164ee29174c8e1fde7271,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,fe8aca56ad93b72526d622348b190ec3,101.8,96.6
1ef70f0ed41e6862e3860613e3f21054,3007e387a7d41a704390cb5878271b9a,90.8,98.5
1ef70f0ed41e6862e3860613e3f21054,942a84f05f4ab956125f68ec0963481f,100.0,153.3
1ef70f0ed41e6862e3860613e3f21054,c950aaad2e56c87e9ac7281016d37cb6,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,324b2f11b1cd08156cceb7206ef69820,85.7,100.0
1ef70f0ed41e6862e3860613e3f21054,619d3e44dc84b366bd685de3e94b3bec,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,4cf82b670bd014fbd6b99ca1ffa25a4f,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,89c519190d06b39ae85634965daafa5c,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,18a823379f2bf4e4be8b419698cde91c,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,cf81e3b197158f3ddedae95005aa9859,84.0,105.3
1ef70f0ed41e6862e3860613e3f21054,eeaac18e3ac23a64e844e9686189d005,N/A,N/A
1ef70f0ed41e6862e3860613e3f21054,769cf4fe28af6cafc5887879e7f7f40f,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,bce6c859f6e409e45c3665c11e202ca9,117.0,105.7
25a5ddd58e1b7af731e179e2f98ed42f,5a634567f5022bf46e1c990096fceb9f,66.7,80.0
25a5ddd58e1b7af731e179e2f98ed42f,59c61598abe68e36e2a0f6b24f5344a9,150.0,86.7
25a5ddd58e1b7af731e179e2f98ed42f,ade82b71d52bf8ebd00f724b25c87e95,124.2,93.7
25a5ddd58e1b7af731e179e2f98ed42f,7a1c1f680a11456d505f05fa70712213,113.7,97.3
25a5ddd58e1b7af731e179e2f98ed42f,ffc3716da11461d5337f42c2e9590797,105.1,115.4
25a5ddd58e1b7af731e179e2f98ed42f,16d76c912992709c8be29b896b8f9417,140.8,89.6
25a5ddd58e1b7af731e179e2f98ed42f,053f6b9f70bbc1116e3af3c8a2ecdbe6,80.0,66.7
25a5ddd58e1b7af731e179e2f98ed42f,e51630054008b5867f9fe3e04d1dd016,118.6,111.6
25a5ddd58e1b7af731e179e2f98ed42f,71646c64f62c2748740c45b469e0d611,113.8,114.1
25a5ddd58e1b7af731e179e2f98ed42f,758bfe4f98e1d0fc26ef37ef7f9688e4,97.4,105.3
25a5ddd58e1b7af731e179e2f98ed42f,cf76849b2d40cd089fa8fe823846b717,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,2ffe19dc39838eaa55a52d7b2fbd687c,122.7,93.8
25a5ddd58e1b7af731e179e2f98ed42f,f1970daaab6bd4c23edea9c6e4305b12,87.5,135.1
25a5ddd58e1b7af731e179e2f98ed42f,3fa713b9a00c76b7b09419786eaf79e0,71.1,134.2
25a5ddd58e1b7af731e179e2f98ed42f,49399a850e5eedd6953e506218ebd4b2,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,5b0d8dd8f942cf81c88a4ab317b20fc5,113.9,91.9
25a5ddd58e1b7af731e179e2f98ed42f,2d4ae904a46dd8141197a4bdbcbcebea,100.0,116.5
25a5ddd58e1b7af731e179e2f98ed42f,661390debadbc4b6d53f7d1883cdd279,80.0,94.4
25a5ddd58e1b7af731e179e2f98ed42f,86f33f0bc083cd2e9c543c4631d5690b,86.4,137.3
25a5ddd58e1b7af731e179e2f98ed42f,682ee02d38c947defb4cf5e30fba6f96,104.5,107.7
25a5ddd58e1b7af731e179e2f98ed42f,745fd2a3e78aaceb805e7bc19cf5f126,66.7,80.0
25a5ddd58e1b7af731e179e2f98ed42f,a0a99aa6dcb9947e8501d3c17e89cf01,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,d32d7f7ead681a3c45ac0401b025169b,109.1,130.8
25a5ddd58e1b7af731e179e2f98ed42f,24e7fa348c6b922fe075358bdabc0b29,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,d1159a16ddc833d8787756a5b90b9141,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,df04a338c0749cef4022674be6803411,80.0,66.7
25a5ddd58e1b7af731e179e2f98ed42f,f53d9aa67d5fed6677cf8d57a4707485,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,01e5ad8b6847aa68c70fe1acc54a884d,N/A,N/A
25a5ddd58e1b7af731e179e2f98ed42f,3d784b11288b827cbd97d6dbcd6602ec,66.7,80.0
27caeb326b241334bfb308787974f959,5a634567f5022bf46e1c990096fceb9f,N/A,N/A
27caeb326b241334bfb308787974f959,59c61598abe68e36e2a0f6b24f5344a9,92.9,100.0
27caeb326b241334bfb308787974f959,255fe2a8be0ed5c06dd99969ab4fea55,133.3,100.0
27caeb326b241334bfb308787974f959,94e99d76e87ee926faab66d382b3a955,N/A,N/A
27caeb326b241334bfb308787974f959,52c6125836c465f4ac5232121dacb49d,110.0,103.4
27caeb326b241334bfb308787974f959,ff59dc439c6c323320bc355afe884fcb,117.2,111.5
27caeb326b241334bfb308787974f959,ade82b71d52bf8ebd00f724b25c87e95,100.0,114.9
27caeb326b241334bfb308787974f959,7a1c1f680a11456d505f05fa70712213,106.0,118.8
27caeb326b241334bfb308787974f959,ffc3716da11461d5337f42c2e9590797,102.9,129.4
27caeb326b241334bfb308787974f959,16d76c912992709c8be29b896b8f9417,111.1,125.7
27caeb326b241334bfb308787974f959,3626b893fc73a5cbd67d1ea48a5c7039,120.7,104.8
27caeb326b241334bfb308787974f959,0b978fcfa7f2ec839c563a755e345ff8,128.1,108.8
27caeb326b241334bfb308787974f959,71646c64f62c2748740c45b469e0d611,104.1,119.2
27caeb326b241334bfb308787974f959,bfef77a3e57907855444410d490e7bfd,N/A,N/A
27caeb326b241334bfb308787974f959,758bfe4f98e1d0fc26ef37ef7f9688e4,100.0,127.3
27caeb326b241334bfb308787974f959,cf76849b2d40cd089fa8fe823846b717,88.9,131.4
27caeb326b241334bfb308787974f959,2ffe19dc39838eaa55a52d7b2fbd687c,104.0,118.1
27caeb326b241334bfb308787974f959,1a6703883f8f47bb4daf09c03be3bda2,117.8,112.5
27caeb326b241334bfb308787974f959,31598ba01a3fff03ed0a87d7dea11dfe,117.0,100.0
27caeb326b241334bfb308787974f959,a1591595c04d12e88e3cb427fb667618,128.0,100.0
27caeb326b241334bfb308787974f959,682ee02d38c947defb4cf5e30fba6f96,106.3,114.8
27caeb326b241334bfb308787974f959,745fd2a3e78aaceb805e7bc19cf5f126,N/A,N/A
27caeb326b241334bfb308787974f959,6f6a807d57aae8f651222523dc82dc35,118.8,98.1
27caeb326b241334bfb308787974f959,fbcda0bcb861e4726ca8871b8965ede4,N/A,N/A
27caeb326b241334bfb308787974f959,14de632b07100527b0ced12fd4eeffb7,N/A,N/A
27caeb326b241334bfb308787974f959,24e7fa348c6b922fe075358bdabc0b29,N/A,N/A
27caeb326b241334bfb308787974f959,821887f9a002be16b5f79729fae59e01,N/A,N/A
27caeb326b241334bfb308787974f959,d1159a16ddc833d8787756a5b90b9141,N/A,N/A
27caeb326b241334bfb308787974f959,3d75035d20b173a867d4bf32c8a58f0b,N/A,N/A
27caeb326b241334bfb308787974f959,3d784b11288b827cbd97d6dbcd6602ec,N/A,N/A
2877e9e9980619126420db0163ee0779,5a634567f5022bf46e1c990096fceb9f,N/A,N/A
2877e9e9980619126420db0163ee0779,59c61598abe68e36e2a0f6b24f5344a9,133.3,100.0
2877e9e9980619126420db0163ee0779,ade82b71d52bf8ebd00f724b25c87e95,104.8,88.9
2877e9e9980619126420db0163ee0779,7a1c1f680a11456d505f05fa70712213,94.4,81.7
2877e9e9980619126420db0163ee0779,ffc3716da11461d5337f42c2e9590797,115.4,111.5
2877e9e9980619126420db0163ee0779,c4d3f5f09856d59a1ebd1618e137dc57,N/A,N/A
2877e9e9980619126420db0163ee0779,16d76c912992709c8be29b896b8f9417,100.0,84.1
2877e9e9980619126420db0163ee0779,71646c64f62c2748740c45b469e0d611,100.0,98.1
2877e9e9980619126420db0163ee0779,758bfe4f98e1d0fc26ef37ef7f9688e4,N/A,N/A
2877e9e9980619126420db0163ee0779,cf76849b2d40cd089fa8fe823846b717,97.1,91.2
2877e9e9980619126420db0163ee0779,2ffe19dc39838eaa55a52d7b2fbd687c,108.0,86.7
2877e9e9980619126420db0163ee0779,a05b7a85a87b3c7789bf03ec6de8a132,N/A,N/A
2877e9e9980619126420db0163ee0779,6fd2a56d4457a4617bc4931d6c9f3f31,92.9,107.1
2877e9e9980619126420db0163ee0779,ec1701b0740d49558c0e4292fbcf5d28,127.3,82.4
2877e9e9980619126420db0163ee0779,0e35575a0624318cc691947fe700df94,N/A,N/A
2877e9e9980619126420db0163ee0779,355440241677831feb31321e4f47389c,89.5,136.8
2877e9e9980619126420db0163ee0779,fe4fc80aa14544264b2eca38dbe85bd1,88.4,100.0
2877e9e9980619126420db0163ee0779,5254f09164f6bcfba80a12e595ca4724,69.2,109.1
2877e9e9980619126420db0163ee0779,545561642487bf6991898bd62e9c3172,102.8,91.9
2877e9e9980619126420db0163ee0779,fde04f931b1efe670ec01ec59424cd20,110.0,155.0
2877e9e9980619126420db0163ee0779,682ee02d38c947defb4cf5e30fba6f96,92.0,88.0
2877e9e9980619126420db0163ee0779,745fd2a3e78aaceb805e7bc19cf5f126,N/A,N/A
2877e9e9980619126420db0163ee0779,f85a47779c423d73ea3b2aa48c54ff8b,91.1,96.3
2877e9e9980619126420db0163ee0779,093587100e2037b5dec3199d77b35e8b,N/A,N/A
2877e9e9980619126420db0163ee0779,ce84530bdb8f4a9e7cf97e14d536b8a0,74.2,96.6
2877e9e9980619126420db0163ee0779,24e7fa348c6b922fe075358bdabc0b29,N/A,N/A
2877e9e9980619126420db0163ee0779,d1159a16ddc833d8787756a5b90b9141,N/A,N/A
2877e9e9980619126420db0163ee0779,59fa10b4c9f3cd3cf1048a41966fe24e,89.3,94.8
2877e9e9980619126420db0163ee0779,68b4e768ed5b52bf2d2f882ebd051c66,N/A,N/A
2877e9e9980619126420db0163ee0779,3d784b11288b827cbd97d6dbcd6602ec,N/A,N/A
32f2054d115f0b36efaa76e3a80a97d6,fb64ca4b8beaf4c4c6e4575fe2f3abd7,93.9,97.5
32f2054d115f0b36efaa76e3a80a97d6,f3d6e924c2736c9e5771b0784e31c2df,N/A,N/A
